,Time [s],WM_Position [m],WP_1 [m],WP_2 [m],WP_3 [m],WP_4 [m],WP_6 [m]
0,0.0,-2.0794922050981768e-06,1.892916657197929e-05,2.4550780608478817e-05,-0.000124312498599,-9.844140926418277e-05,-3.2881769271853045e-05
1,0.0050000002374872,-2.2775390817741936e-06,6.453124967720214e-07,3.775364484681632e-05,-0.0001205546861413,-0.0001266862017956,-3.847005025647832e-05
2,0.0100000004749745,-2.4755859584502105e-06,-1.1292968693510376e-05,4.015416561742313e-05,-0.0001233984361093,-0.000111816149257,-3.774114404109241e-05
3,0.0150000007124617,-2.4755859584502105e-06,-7.63619787846892e-06,3.229791582270991e-05,-0.0001120234362375,-5.6406512143780674e-05,-2.9723175671847457e-05
4,0.020000000949949,-2.2775390817741936e-06,1.075520827953369e-05,4.091796768079803e-05,-9.699218640690788e-05,-2.1682031913883293e-05,-2.5835675856455964e-05
5,0.0250000011874362,-2.0794922050981768e-06,2.667291653324355e-05,2.269583274028264e-05,-9.770312389889568e-05,-2.542031327834593e-05,-2.486380090260809e-05
6,0.0300000014249235,-1.9804687667601684e-06,4.4203906028883466e-05,3.677161362247716e-05,-8.297656156486255e-05,-2.733099042018239e-05,-2.575468627696864e-05
7,0.0350000016624107,-2.178515643436185e-06,6.356328093204411e-05,9.7111976629094e-06,-8.85624990019096e-05,-1.4786979619429983e-05,-2.599765501543061e-05
8,0.040000001899898,-2.2775390817741936e-06,7.421093712878246e-05,8.838281019052374e-06,-5.778906184872312e-05,2.126666731783189e-05,-2.1543228143627857e-05
9,0.0450000021373853,-1.88144532842216e-06,5.592708305357519e-05,7.856249794713221e-06,-4.570312448493041e-05,4.195182420119181e-05,-2.146223856414053e-05
10,0.0500000023748725,-1.9804687667601684e-06,4.129999979340937e-05,2.48781243499252e-05,-1.1984374864937308e-05,3.165078221911699e-05,-2.27580718359377e-05
11,0.0550000026123598,-2.178515643436185e-06,4.409635394608813e-05,3.698984278344142e-05,6.195312430179456e-06,2.434036532861228e-05,-2.2434113517988408e-05
12,0.060000002849847,-1.88144532842216e-06,4.829088517510627e-05,3.0333853374031605e-05,1.655468731343035e-05,3.937656370567311e-05,-2.1543228143627857e-05
13,0.0650000030873343,-1.7824218900841515e-06,5.6034635136370525e-05,2.662395763763925e-05,3.178906214174049e-05,6.728906456032746e-05,-1.6764842953875814e-05
14,0.0700000033248215,-1.7824218900841515e-06,6.151979135893271e-05,1.6803645394247724e-05,3.31093746268607e-05,9.13802111313089e-05,-1.5873957579515263e-05
15,0.0750000035623088,-1.88144532842216e-06,4.452656227726948e-05,2.891536382776394e-05,4.996874943685725e-05,6.895052294453308e-05,-1.7655728328236364e-05
16,0.0800000037997961,-1.6833984517461431e-06,1.075520827953369e-05,1.964062448678305e-05,3.9203124558184754e-05,5.948021015456106e-05,-1.7088801271825105e-05
17,0.0850000040372833,-1.4853515750701265e-06,-9.787239534375658e-06,3.164322833981714e-05,4.874999945059244e-05,5.175442866800495e-05,-1.870859286157156e-05
18,0.0900000042747706,-1.386328136732118e-06,0.0,2.4223436867032436e-05,3.29062496291499e-05,6.953203337900504e-05,-1.6521874215413845e-05
19,0.0950000045122578,-1.4853515750701265e-06,1.2260937438668408e-05,1.1784374692069832e-05,3.239843713487289e-05,5.997864766982275e-05,-1.4821093046180067e-05
20,0.1000000047497451,-1.584375013408135e-06,2.742578111281091e-05,-2.2914061901246896e-06,2.346093723559761e-05,-1.412239626574774e-06,-1.5873957579515263e-05
21,0.1050000049872323,-1.7824218900841515e-06,2.71031248644249e-05,-8.729166438570246e-07,8.531249903853677e-06,-4.078880333224788e-05,-1.757473874874904e-05
22,0.1100000052247196,-1.88144532842216e-06,2.1940624890248728e-05,2.269583274028264e-05,-9.140624896986084e-07,-3.339531352253289e-05,-1.9518488656444788e-05
23,0.1150000054622069,-1.9804687667601684e-06,1.494973950855183e-05,2.040442655015795e-05,-3.3617187121137704e-05,-6.230468940771061e-06,-2.4620832164146123e-05
24,0.1200000056996941,-1.88144532842216e-06,1.9251822820365305e-05,2.9242707569210324e-05,-4.184374952842518e-05,-1.6033073407584197e-05,-2.9966144410309425e-05
25,0.1250000059371814,-1.7824218900841515e-06,3.473932274289382e-05,2.4005207706068177e-06,-7.515624915299668e-05,-4.8265366061173154e-05,-3.3448696328264305e-05
26,0.1300000061746686,-1.9804687667601684e-06,4.269817686974875e-05,6.001301926517044e-06,-8.216406157401934e-05,-8.905416939342103e-05,-3.27197901128784e-05
27,0.1350000064121559,-2.178515643436185e-06,5.1194791410580365e-05,-6.983333150856197e-06,-0.0001048124988187,-9.129713821209862e-05,-2.6645571651329192e-05
28,0.1400000066496431,-2.2775390817741936e-06,4.646249976758554e-05,-6.2195310874813e-06,-0.0001084687487775,-7.57625023197761e-05,-2.227213435901376e-05
29,0.1450000068871304,-2.178515643436185e-06,3.022213526548967e-05,-9.383853921463016e-06,-0.000113749998718,-6.836901251006111e-05,-1.903255117952085e-05
30,0.1500000071246177,-2.178515643436185e-06,1.075520827953369e-05,-1.59307287503907e-05,-0.000124312498599,-9.113099237367804e-05,-1.4659113887205422e-05
31,0.1550000073621049,-2.2775390817741936e-06,-1.2260937438668408e-05,1.4075780882194522e-05,-0.0001148671862054,-0.0001074132845388,-1.198645776412377e-05
32,0.1600000075995922,-2.178515643436185e-06,-1.8176301992411936e-05,1.9640624486783054e-06,-0.0001256328110841,-0.0001006013051636,-1.0933593230788574e-05
33,0.1650000078370794,-2.0794922050981768e-06,-1.1292968693510376e-05,1.702187455521198e-05,-0.0001097890612626,-7.119349176321066e-05,-1.5388020102591327e-05
34,0.1700000080745667,-1.9804687667601684e-06,-2.9039062354740963e-06,-2.83697909253533e-06,-0.000116593748686,-6.263698108455173e-05,-2.4053905107734863e-05
35,0.1750000083120539,-2.178515643436185e-06,1.3121354101031102e-05,2.2914061901246896e-06,-9.130468647100544e-05,-6.164010605402837e-05,-3.045208188723336e-05
36,0.1800000085495412,-2.178515643436185e-06,1.634791658489121e-05,2.1822916096425613e-07,-8.206249907516394e-05,-4.809922022275259e-05,-3.6688279507757215e-05
37,0.1850000087870285,-2.0794922050981768e-06,4.194531229018139e-06,5.455729024106404e-06,-5.667187436131371e-05,-9.13802111313089e-06,-3.936093563083887e-05
38,0.1900000090245157,-1.584375013408135e-06,-9.249479120398972e-06,2.2150259837872e-05,-3.503906210511332e-05,1.3540885831275771e-05,-3.879400857442761e-05
39,0.195000009262003,-1.584375013408135e-06,-1.903671865477463e-05,1.6585416233283468e-05,-2.4070312228730018e-05,1.3790104588906615e-05,-3.822708151801635e-05
40,0.2000000094994902,-1.6833984517461431e-06,-1.7423437412844578e-05,1.876770784292603e-05,3.3515624622282303e-06,1.5119271296271108e-05,-3.296275885134037e-05
41,0.2050000097369775,-1.7824218900841515e-06,-7.63619787846892e-06,-3.928124897356611e-06,4.164062453071438e-06,1.5617708811532793e-05,-2.867031113851226e-05
42,0.2100000099744647,-1.584375013408135e-06,1.3336458266621776e-05,-2.073177029160433e-06,2.762499968866905e-05,4.004114705935535e-05,-2.5349738379532027e-05
43,0.215000010211952,-1.584375013408135e-06,2.3016145718202097e-05,-4.364583219285123e-06,3.097656215089728e-05,6.57937520145424e-05,-2.1138280246191243e-05
44,0.2200000104494393,-1.7824218900841515e-06,3.054479151387568e-05,5.892187346034916e-06,5.53515618761935e-05,6.787057499479943e-05,-1.7979686646185655e-05
45,0.2250000106869265,-1.6833984517461431e-06,2.5489843622494845e-05,8.292708116641734e-06,5.098437442541126e-05,2.650026122807958e-05,-1.3282291035920936e-05
46,0.2300000109244138,-1.7824218900841515e-06,2.226328113863474e-05,1.3421093399301752e-05,5.0476561931134256e-05,1.2460937881542122e-05,-1.0852603651301251e-05
47,0.235000011161901,-2.2775390817741936e-06,2.5059635291313494e-05,2.204114525738987e-05,4.854687445288164e-05,3.2979948926481484e-05,-1.4173176410281483e-05
48,0.2400000113993883,-2.871679711802244e-06,2.8178645692378268e-05,1.996796822822944e-05,3.564843709824572e-05,5.914791847771994e-05,-1.7088801271825105e-05
49,0.2450000116368755,-2.9707031501402525e-06,4.043958313104668e-05,2.967916589113884e-05,4.1640624530714376e-05,3.0903125946224463e-05,-2.121926982567857e-05
50,0.2500000118743628,-2.871679711802244e-06,4.861354142349228e-05,1.876770784292603e-05,1.6148437318008746e-05,-7.061198132873869e-06,-2.332499889234896e-05
51,0.2550000121118501,-2.6736328351262277e-06,6.012161428259333e-05,2.5314582671853717e-05,1.2898437354635917e-05,-3.837968867514974e-05,-2.2677082256450376e-05
