,Time [s],WM_Position [m],WP_1 [m],WP_2 [m],WP_3 [m],WP_4 [m],WP_6 [m]
0,0.0,2.2874414256079945e-05,-1.462708326016582e-05,-9.765754953150464e-05,6.012499932239734e-05,5.906484555850966e-05,-5.701666395907523e-05
1,0.0050000002374872,2.3369531447769987e-05,-1.559505200532385e-05,-8.958307057582715e-05,5.423437438878409e-05,1.5700781730743074e-05,-5.353411204112035e-05
2,0.0100000004749745,2.3468554886107995e-05,-7.313541630082909e-06,-9.95124973997008e-05,2.813281218294605e-05,-1.4786979619429983e-05,-6.058020545651743e-05
3,0.0150000007124617,2.3369531447769987e-05,-1.3766666597803123e-05,-8.991041431727353e-05,1.5234374828310138e-05,-1.3374739992855211e-05,-7.151379868730601e-05
4,0.020000000949949,2.307246113275596e-05,-2.1940624890248728e-05,-0.0001033315077165,-2.0210937272224783e-05,-1.99375006104674e-05,-8.10705690668101e-05
5,0.0250000011874362,2.2775390817741936e-05,-6.560677050515551e-06,-8.816458102955949e-05,-3.3617187121137704e-05,-5.366510580984141e-05,-8.188046486168332e-05
6,0.0300000014249235,2.2676367379403928e-05,-1.4734635342961155e-05,-0.000100712757785,-4.844531195402624e-05,-0.0001060841178315,-8.00177045334749e-05
7,0.0350000016624107,2.2379297064389903e-05,-2.5597395705290182e-05,-0.0001155523407305,-5.961718682812034e-05,-0.0001270184934725,-8.771171458477056e-05
8,0.040000001899898,2.247832050272791e-05,-2.462942696013215e-05,-0.0001108604137698,-6.60156242560106e-05,-0.0001211203162085,-9.81593703386352e-05
9,0.0450000021373853,2.247832050272791e-05,-2.8716406106354952e-05,-0.0001294098924518,-8.378906155570576e-05,-0.0001172158890057,-0.0001035046825847
10,0.0500000023748725,2.257734394106592e-05,-1.9682031151546653e-05,-0.000106604945131,-6.774218673655241e-05,-0.0001197911495012,-0.0001028567659488
11,0.0550000026123598,2.2775390817741936e-05,-4.409635394608813e-06,-0.0001061684868091,-7.038281170679284e-05,-0.0001188773473899,-9.50007767386296e-05
12,0.060000002849847,2.307246113275596e-05,-1.4089322846189134e-05,-9.962161198018292e-05,-4.194531202728058e-05,-8.240833585659857e-05,-8.730676668733395e-05
13,0.0650000030873343,2.317148457109397e-05,-3.710546856439123e-05,-0.0001211171843351,-3.6054687093667326e-05,-3.3063021845691765e-05,-8.082760032834813e-05
14,0.0700000033248215,2.3270508009431975e-05,-2.161796864186272e-05,-0.0001043135389409,-1.4523437336322331e-05,3.156770929990671e-06,-7.394348607192569e-05
15,0.0750000035623088,2.317148457109397e-05,-1.3121354101031102e-05,-9.067421638064844e-05,1.218749986264811e-06,-1.99375006104674e-06,-6.892213214371168e-05
16,0.0800000037997961,2.317148457109397e-05,-1.4842187425756492e-05,-9.67846328876476e-05,1.5132812329454737e-05,-1.0633333658915944e-05,-7.094687163089475e-05
17,0.0850000040372833,2.3270508009431975e-05,-1.1615624941896384e-05,-8.183593536159606e-05,4.072656204101577e-05,5.1505209910374106e-06,-7.18377570052553e-05
18,0.0900000042747706,2.3468554886107995e-05,-1.699322908166323e-05,-9.089244554161267e-05,4.915624944601405e-05,5.324974121379e-05,-6.835520508730042e-05
19,0.0950000045122578,2.3468554886107995e-05,-3.947161438588864e-05,-0.0001000580703021,7.535937415070748e-05,5.997864766982275e-05,-5.604478900522736e-05
20,0.1000000047497451,2.3270508009431975e-05,-5.6034635136370525e-05,-0.0001296281216127,7.891406161064651e-05,5.017604320300961e-05,-4.632603946674863e-05
21,0.1050000049872323,2.317148457109397e-05,-4.915130183746896e-05,-0.0001202442676913,9.526562392636606e-05,3.8213542836729175e-05,-5.134739339496264e-05
22,0.1100000052247196,2.3270508009431975e-05,-3.20505206730104e-05,-0.0001164252573744,8.703906151907859e-05,4.369635550460771e-05,-6.36578094770357e-05
23,0.1150000054622069,2.3270508009431975e-05,-1.7100781164458567e-05,-9.689374746812972e-05,9.414843643895664e-05,7.551328356214526e-05,-7.021796541550884e-05
24,0.1200000056996941,2.3270508009431975e-05,-9.0343749548083e-06,-8.500025819557777e-05,8.744531151450019e-05,5.682187673983208e-05,-7.418645481038766e-05
25,0.1250000059371814,2.3468554886107995e-05,-9.67968745158032e-06,-7.768958130327519e-05,7.139843669534685e-05,1.8608333903102903e-05,-7.25666632206412e-05
26,0.1300000061746686,2.3468554886107995e-05,-1.0862760362329029e-05,-6.874218570374069e-05,6.408593677775798e-05,-9.22109403234117e-06,-7.442942354884963e-05
27,0.1350000064121559,2.3369531447769987e-05,-1.7853645744025926e-05,-8.336353948834585e-05,3.3617187121137704e-05,-1.0882552416546789e-05,-8.10705690668101e-05
28,0.1400000066496431,2.307246113275596e-05,-2.3446354049383444e-05,-6.743281073795515e-05,2.19374997527666e-05,-8.307291921028083e-08,-8.333827729245513e-05
29,0.1450000068871304,2.2973437694417956e-05,-2.6888020698834225e-05,-8.347265406882798e-05,-1.340624984891292e-05,-2.2180469429144974e-05,-8.706379794887198e-05
30,0.1500000071246177,2.2874414256079945e-05,-2.4521874877336813e-05,-6.765103989891941e-05,-3.097656215089728e-05,-5.399739748668253e-05,-9.095129776426349e-05
31,0.1550000073621049,2.307246113275596e-05,-1.5057291591347166e-05,-7.354322724495432e-05,-5.55546868739043e-05,-8.091302331081351e-05,-9.338098514888316e-05
32,0.1600000075995922,2.307246113275596e-05,-1.4734635342961155e-05,-6.874218570374069e-05,-6.835156172968482e-05,-8.174375250291632e-05,-9.370494346683245e-05
33,0.1650000078370794,2.317148457109397e-05,-3.1405208176238375e-05,-7.867161252761434e-05,-7.556249914841828e-05,-7.842083573450509e-05,-8.884556869759308e-05
34,0.1700000080745667,2.3270508009431975e-05,-3.237317692139641e-05,-8.98012997367914e-05,-8.439843654883816e-05,-0.0001035919302552,-8.25283814975819e-05
35,0.1750000083120539,2.3468554886107995e-05,-3.635260398482387e-05,-7.779869588375732e-05,-7.596874914383989e-05,-0.0001196250036628,-7.993671495398758e-05
36,0.1800000085495412,2.3468554886107995e-05,-5.162499974176171e-05,-0.0001039861951994,-8.338281156028415e-05,-0.0001171328160864,-7.920780873860167e-05
37,0.1850000087870285,2.3567578324446004e-05,-4.269817686974875e-05,-9.2856507990291e-05,-6.774218673655241e-05,-8.190989834133688e-05,-7.410546523090034e-05
38,0.1900000090245157,2.3567578324446004e-05,-3.656770815041455e-05,-0.0001059502576481,-6.987499921251583e-05,-6.056015810429472e-05,-6.47106740103709e-05
39,0.195000009262003,2.3270508009431975e-05,-3.3448697749349776e-05,-9.503879959993355e-05,-4.285937451697919e-05,-6.313541859981342e-05,-5.4748955733430194e-05
40,0.2000000094994902,2.2874414256079945e-05,-2.8931510271945623e-05,-8.991041431727353e-05,-2.4578124723007026e-05,-6.222161648850033e-05,-5.256223708727248e-05
