,Time [s],WM_Position [m],WP_1 [m],WP_2 [m],WP_3 [m],WP_4 [m],WP_6 [m]
0,0.0,3.832207063680926e-05,-9.249479120398972e-05,-5.335702985576063e-05,0.0001148671862054,5.4495835001944215e-05,1.1014582810275895e-05
1,0.0050000002374872,3.852011751348528e-05,-0.0001099182286168,-4.124531142224441e-05,0.0001189296861596,4.170260544356097e-05,1.3930207671819517e-05
2,0.0100000004749745,3.861914095182328e-05,-9.970078075127732e-05,-3.589869697862014e-05,0.0001178124986722,7.950078368423874e-05,1.1500520287199834e-05
3,0.0150000007124617,3.871816439016129e-05,-8.324531208359076e-05,-1.5166926687015804e-05,0.0001341640609879,0.0001293445352104,9.799739117966055e-06
4,0.020000000949949,3.871816439016129e-05,-7.195234339008039e-05,-2.858802008631756e-05,0.0001216718736287,0.0001388148480003,1.1176561969250542e-05
5,0.0250000011874362,3.852011751348528e-05,-5.775546846109592e-05,-3.45893220128346e-05,0.0001285781235509,7.177500219768262e-05,1.166249944617448e-05
6,0.0300000014249235,3.822304719847125e-05,-7.098437464492235e-05,-6.175885255288449e-05,0.0001041015613267,-1.3540885831275771e-05,5.750260143599917e-06
7,0.0350000016624107,3.812402376013324e-05,-0.0001016367182415,-5.717604017263511e-05,8.83593740041988e-05,-4.577317848486473e-05,-4.0494789743661386e-07
8,0.040000001899898,3.842109407514727e-05,-0.0001143278640114,-5.073827992418956e-05,5.951562432926494e-05,-4.253333463566378e-05,-6.72213509744779e-06
9,0.0450000021373853,3.861914095182328e-05,-9.453828077710114e-05,-2.4550780608478817e-05,3.9203124558184754e-05,-3.239843849200952e-05,-1.2796353558996998e-05
10,0.0500000023748725,3.9114258143513325e-05,-7.238255172126173e-05,4.255468638802995e-06,2.6914062196681243e-05,-4.776692854591147e-05,-2.1705207302602503e-05
11,0.0550000026123598,3.951035189686536e-05,-5.42062497288498e-05,6.5468748289276846e-06,2.437499972529622e-06,-5.923099139693022e-05,-3.247682137441643e-05
12,0.060000002849847,3.951035189686536e-05,-6.216510385570473e-05,1.756744745762262e-05,-2.335937473674221e-06,-3.264765724964036e-05,-3.91179668923769e-05
13,0.0650000030873343,3.921328158185133e-05,-6.743515591267624e-05,1.7130989135694108e-05,-1.929687478252617e-05,-1.005182322444398e-05,-3.1990883897492495e-05
14,0.0700000033248215,3.852011751348528e-05,-5.4636458060031146e-05,4.550078006104741e-05,-9.749999890118488e-06,3.322916768411233e-07,-2.340598847183628e-05
15,0.0750000035623088,3.792597688345722e-05,-5.302317681810109e-05,1.94223953258188e-05,-2.366406223330841e-05,-3.148463638069643e-05,-2.45398425846588e-05
16,0.0800000037997961,3.772793000678121e-05,-5.969140595141198e-05,3.273437414463843e-07,-2.762499968866905e-05,-7.227343971294431e-05,-3.0209113148771397e-05
17,0.0850000040372833,3.7826953445119216e-05,-6.808046840944826e-05,-1.582161416990857e-05,-3.29062496291499e-05,-7.459948145083217e-05,-3.304374843082769e-05
18,0.0900000042747706,3.792597688345722e-05,-7.184479130728505e-05,-2.967916589113884e-05,-2.0414062269935584e-05,-6.413229363033679e-05,-2.802239450261368e-05
19,0.0950000045122578,3.812402376013324e-05,-8.389062458036278e-05,-8.292708116641734e-06,7.921874910721272e-06,-6.230468940771061e-05,-1.6278905476951877e-05
20,0.1000000047497451,3.852011751348528e-05,-6.797291632665292e-05,-1.7130989135694108e-05,2.366406223330841e-05,-8.082995039160323e-05,-9.475780800016764e-06
21,0.1050000049872323,3.861914095182328e-05,-5.3238280983691766e-05,-8.401822697123862e-06,5.951562432926494e-05,-6.953203337900504e-05,-5.83124972308724e-06
22,0.1100000052247196,3.832207063680926e-05,-5.936874970302597e-05,-1.6694530813765596e-05,6.367968678233638e-05,-1.42885421041683e-05,-8.827864164118182e-06
23,0.1150000054622069,3.822304719847125e-05,-6.076692677936535e-05,-1.4621353784605162e-05,8.84609365030542e-05,2.566953203597677e-05,-1.141953070771251e-05
24,0.1200000056996941,3.812402376013324e-05,-7.270520796964774e-05,-2.7605988861978403e-05,9.201562396299325e-05,4.6354688919336695e-05,-9.799739117966055e-06
25,0.1250000059371814,3.792597688345722e-05,-9.0666405796469e-05,-2.48781243499252e-05,0.0001035937488325,3.140156346148615e-05,-1.0852603651301251e-05
26,0.1300000061746686,3.76289065684432e-05,-8.367552041477211e-05,-8.620051858088118e-06,0.0001133437487226,4.6437761838546976e-05,-7.208072574371727e-06
27,0.1350000064121559,3.76289065684432e-05,-6.571432258795085e-05,-5.346614443624276e-06,0.0001220781236241,8.913724231263132e-05,2.429687384619683e-07
28,0.1400000066496431,3.812402376013324e-05,-4.0762239379432685e-05,1.3093749657855367e-05,0.0001384296859399,0.000113809899318,3.4015623384675564e-06
29,0.1450000068871304,3.861914095182328e-05,-1.6132812419300535e-05,1.4512239204123034e-05,0.0001305078110291,0.000108659378327,-4.454426871802752e-06
30,0.1500000071246177,3.88171878284993e-05,-1.0970312445124364e-05,4.1681769744172925e-05,0.0001385312484387,6.288619984218258e-05,-1.6521874215413845e-05
31,0.1550000073621049,3.901523470517532e-05,-2.850130194076428e-05,3.633515530054865e-05,0.000115171873702,2.874323004675716e-05,-2.3891925948760218e-05
32,0.1600000075995922,3.931230502018934e-05,-5.667994763314255e-05,1.7458332877140492e-05,0.0001045078113222,1.6033073407584197e-05,-2.567369669748132e-05
33,0.1650000078370794,3.931230502018934e-05,-5.442135389444047e-05,-1.811302036003326e-05,7.251562418275626e-05,-1.021796906286454e-05,-2.283906141542502e-05
34,0.1700000080745667,3.9114258143513325e-05,-6.958619756858297e-05,-3.0442967954513733e-05,4.9359374443724846e-05,-4.884687649564512e-05,-2.381093636927289e-05
35,0.1750000083120539,3.891621126683731e-05,-0.0001067992182157,-4.179088432465505e-05,2.376562473216381e-05,-0.000100767451002,-3.069505062569533e-05
36,0.1800000085495412,3.871816439016129e-05,-0.0001076596348781,-4.473697799767251e-05,-8.429687404998276e-06,-0.0001045888052857,-4.2519529230844455e-05
37,0.1850000087870285,3.871816439016129e-05,-7.689973919866588e-05,-2.4550780608478817e-05,-1.553906232487634e-05,-7.767317946161256e-05,-4.4868227035976815e-05
38,0.1900000090245157,3.871816439016129e-05,-5.732526012991457e-05,-4.048150935886952e-05,-4.0523437043304966e-05,-7.484870020846301e-05,-3.927994605135154e-05
39,0.195000009262003,3.871816439016129e-05,-3.893385397191196e-05,-2.83697909253533e-05,-3.6054687093667326e-05,-8.598047138264064e-05,-3.336770674877698e-05
40,0.2000000094994902,3.88171878284993e-05,-4.237552062136274e-05,-3.786275942729844e-05,-5.1492186919688265e-05,-0.0001117330763378,-2.4134894687222183e-05
41,0.2050000097369775,3.842109407514727e-05,-4.861354142349228e-05,-2.782421802294266e-05,-3.747656207764294e-05,-0.0001074132845388,-1.1581509866687156e-05
42,0.2100000099744647,3.832207063680926e-05,-6.549921842236017e-05,-3.229791582270991e-05,-3.35156246222823e-05,-8.897109647421075e-05,-3.0776040205182653e-06
43,0.215000010211952,3.822304719847125e-05,-8.94833328857203e-05,-2.596927015474648e-05,-2.092187476421259e-05,-9.079870069683692e-05,-6.398176779498499e-06
44,0.2200000104494393,3.822304719847125e-05,-0.0001015291661587,-4.037239477838739e-06,1.320312485120212e-06,-9.819219050655192e-05,-1.3039322297458966e-05
45,0.2250000106869265,3.822304719847125e-05,-9.970078075127732e-05,6.655989409409813e-06,1.8078124796261363e-05,-7.052890840952841e-05,-1.490208262566739e-05
46,0.2300000109244138,3.812402376013324e-05,-7.905078085457262e-05,4.091796768079803e-05,5.240624940938688e-05,-2.4921875763084245e-07,-1.3525259774382905e-05
47,0.235000011161901,3.812402376013324e-05,-6.065937469657001e-05,3.295260330560268e-05,5.971874932697574e-05,5.806797052798629e-05,-7.613020471808339e-06
48,0.2400000113993883,3.832207063680926e-05,-4.527942685683684e-05,4.681015502683295e-05,9.110156147329462e-05,6.338463735744426e-05,-1.4254165989768808e-05
49,0.2450000116368755,3.822304719847125e-05,-4.968906225144565e-05,4.146354058320867e-05,9.96328113771483e-05,3.862890743278058e-05,-3.126197768210659e-05
50,0.2500000118743628,3.812402376013324e-05,-7.130703089330837e-05,2.094999945256859e-05,0.0001280703110566,2.3011198621247783e-05,-4.567812283085004e-05
51,0.2550000121118501,3.822304719847125e-05,-8.883802038894828e-05,-7.856249794713221e-06,0.0001363984359628,3.696744904857496e-05,-5.6206768164202e-05
52,0.2600000123493373,3.842109407514727e-05,-0.0001083049473749,-2.826067634487117e-05,0.0001434062483838,5.549271003246759e-05,-5.766458059497381e-05
53,0.2650000125868246,3.861914095182328e-05,-0.0001088427077888,-3.698984278344142e-05,0.0001471640608414,3.962578246330395e-05,-5.410103909753161e-05
54,0.2700000128243118,3.852011751348528e-05,-0.0001022820307383,-3.53531240762095e-05,0.0001307109360269,1.1048698254967348e-05,-5.1914320451373897e-05
55,0.2750000130617991,3.822304719847125e-05,-7.464114545996381e-05,-9.820312243391529e-06,0.0001334531234959,6.396614779191623e-06,-4.681197694367256e-05
56,0.2800000132992863,3.822304719847125e-05,-6.32406246836581e-05,-1.9749739067265185e-05,0.0001065390612993,3.6053646937261874e-05,-4.55161436718754e-05
