,Time [s],WM_Position [m],WP_1 [m],WP_2 [m],WP_3 [m],WP_4 [m],WP_6 [m],Fx [N],Fy [N],Fz [N],Mx [Nm],My [Nm],Mz [Nm]
0,0.0,3.1687500268162694e-06,-1.957447906875132e-05,9.929426823873657e-06,5.657031186245831e-05,3.4226042714635696e-05,-2.5349738379532027e-05,-0.0912120218473978,-0.1006124177852416,-0.4902838596174774,-0.0429225629771985,0.0034155833713066,0.0076015000845109
1,0.0050000002374872,3.267773465154278e-06,-2.635026028485754e-05,1.7785676618586876e-05,7.75937491255263e-05,3.281380308806092e-05,-2.858932155902494e-05,-0.102911563644136,-0.1314333347945648,-0.5835322773208486,-0.0407421879529579,0.0124986876389561,0.0058605417318221
2,0.0100000004749745,3.1687500268162694e-06,-3.441666649450781e-05,2.946093673017458e-06,8.582031153281378e-05,4.303177215092546e-05,-3.045208188723336e-05,-0.116914980466488,-0.1212420638479284,-0.4568289217455367,-0.0289481044885019,0.0189876877110987,-0.0036242708736267
3,0.0150000007124617,2.871679711802244e-06,-4.334348936652077e-05,3.055208253499586e-06,0.0001077578112855,6.429843946875735e-05,-3.1666925579543204e-05,-0.1396516265525997,-0.0765309383508451,-0.3135918159864081,-0.0142128959913475,0.0220296252449179,-0.0158131668424721
4,0.020000000949949,2.6736328351262277e-06,-5.711015596432389e-05,-1.3093749657855367e-05,9.96328113771483e-05,7.79223982192434e-05,-3.077604020518265e-05,-0.149913730833357,-0.0187039585412776,-0.2487802527658551,-0.0023516250261445,0.0211282294015632,-0.0210387502339017
5,0.0250000011874362,2.4755859584502105e-06,-6.055182261377468e-05,-2.83697909253533e-06,0.0001103984362558,5.790182468956573e-05,-3.1990883897492495e-05,-0.1363946056830559,0.0422926463035287,-0.2004704188954292,0.0061231667347419,0.0149244584992584,-0.0167935418533716
6,0.0300000014249235,2.376562520112202e-06,-5.1517447658966375e-05,-1.1566145531105576e-05,9.292968645269184e-05,3.4226042714635696e-05,-3.0047133989796748e-05,-0.0975946677516913,0.1054444386722957,-0.1519145016889342,0.01599916684454,0.0035651250396358,-0.0069488750772552
7,0.0350000016624107,2.574609396788219e-06,-4.398880186329279e-05,-2.727864512053202e-06,9.110156147329462e-05,3.347838644174317e-05,-2.4701821743633445e-05,-0.0699083341105506,0.1607276892869163,-0.1339791681562019,0.0292957919923674,-0.0053924167266177,0.0040512917117075
8,0.040000001899898,2.871679711802244e-06,-5.065703099660368e-05,-1.189348927255196e-05,7.099218669992524e-05,4.203489712040209e-05,-2.0085415712856047e-05,-0.0669971049115178,0.1927941688100873,-0.1170464179679493,0.0394612087720497,-0.0060871875676753,0.012156250135149
9,0.0450000021373853,3.1687500268162694e-06,-5.054947891380834e-05,-1.6694530813765596e-05,4.834374945517084e-05,3.987500122093479e-05,-1.5307030523104004e-05,-0.0777377300309285,0.1922683354709079,-0.0400521046119524,0.0372238545805089,-0.0033126250368286,0.0117704167975261
10,0.0500000023748725,3.1687500268162694e-06,-4.592473935360886e-05,-1.0365885145802167e-05,3.2499999633728294e-05,2.4921875763084245e-06,-1.3120311876946287e-05,-0.0779562717000249,0.1432262515923412,-0.0263942086267752,0.0227522919196189,-0.0041541667128512,0.0003825416709196
11,0.0550000026123598,3.069726588478261e-06,-4.2913281035339423e-05,-1.4294010043158778e-05,4.164062453071438e-06,-4.386250134302827e-05,-1.1014582810275895e-05,-0.0618819590213161,0.0636886257080687,-0.0289911878223142,0.0027627291973817,-0.0058596458984789,-0.0144805418276564
12,0.060000002849847,2.871679711802244e-06,-3.11901040106477e-05,-3.2734374144638423e-06,-2.0312499771080184e-06,-6.479687698401904e-05,-7.694010051295663e-06,-0.0473590421931885,-0.0299753128332554,-0.0323658961931664,-0.0167075210190819,-0.0039305625436986,-0.0210382919005633
13,0.0650000030873343,2.871679711802244e-06,-2.8286197775173605e-05,-2.1932030676907743e-05,-3.442968711198091e-05,-6.986432505584617e-05,-6.803124676935113e-06,-0.0397526671086234,-0.1074582720280182,-0.0357028128969318,-0.0330499795341052,-0.0033509583705881,-0.0185170835392
14,0.0700000033248215,2.772656273464236e-06,-4.3558593532111445e-05,-7.638020633748965e-06,-3.574999959710112e-05,-8.199297126054717e-05,-7.936978789757632e-06,-0.0316671461853979,-0.1367898140207831,-0.0529986255892208,-0.0429762504777954,-0.0120543334673493,-0.0109743334553422
15,0.0750000035623088,2.6736328351262277e-06,-6.410104134602079e-05,-1.2220833013998345e-05,-5.829687434300013e-05,-9.935521137549586e-05,-1.0123697435915346e-05,-0.0190781668787713,-0.1222300221922455,-0.0989559594334923,-0.0420541254675436,-0.0254387502828194,-0.0026660416963068
16,0.0800000037997961,2.574609396788219e-06,-8.055651001370734e-05,2.5096353510889458e-06,-5.910937433384333e-05,-0.0001236125037848,-1.255338482053503e-05,9.729166774832084e-06,-0.0651520840576722,-0.1585875642631231,-0.0287671878198239,-0.0325249378616013,0.0056334583959642
17,0.0850000040372833,2.6736328351262277e-06,-7.786770794382392e-05,3.164322833981714e-06,-6.753906173884161e-05,-0.0001166343785712,-1.5549999261565972e-05,0.0011663541796337,0.0087801875976151,-0.1087786887093648,-0.0084703959275043,-0.0293121044925487,0.0108326251204334
