,Time [s],WM_Position [m],WP_1 [m],WP_2 [m],WP_3 [m],WP_4 [m],WP_6 [m],Fx [N],Fy [N],Fz [N],Mx [Nm],My [Nm],Mz [Nm]
0,0.0,-1.6833984517461431e-06,-2.527473945690417e-05,2.4223436867032436e-05,-5.738281185330152e-05,-0.0001231971391888,2.429687384619683e-07,-0.0015126666834839,-0.2730798988693437,-0.1981986897035062,-0.0641731882134558,-0.0003208541702338,-0.0036195000402403
1,0.0050000002374872,-1.88144532842216e-06,-1.6240364502095872e-05,1.7894791199069005e-05,-7.667968663582769e-05,-0.0001263539101188,4.0494789743661386e-07,-0.0625881673625008,-0.2532368361487351,-0.3793559833842186,-0.0539030214326089,-0.0168925001878051,-0.0266129169625401
2,0.0100000004749745,-1.88144532842216e-06,-4.194531229018139e-06,1.0911458048212808e-05,-9.364062394467965e-05,-0.0001233632850272,3.239583179492911e-06,-0.1013777094604165,-0.2022140230814807,-0.3472584830273695,-0.0442722504922039,-0.009161041768516,-0.0241047294346549
3,0.0150000007124617,-1.7824218900841515e-06,5.270052056971508e-06,2.6842186798603507e-05,-9.689062390805248e-05,-0.0001407255251422,5.912239302574562e-06,-0.1185978554851976,-0.1312765847928221,-0.1634249601502369,-0.031870187854322,0.0255967086179089,0.0025492708616752
4,0.020000000949949,-1.386328136732118e-06,8.711718706422289e-06,1.1675260111587704e-05,-0.0001120234362375,-0.0001660627655013,7.370051733346372e-06,-0.1282377514257041,-0.0513242714039392,0.037461562916485,-0.0110513542895319,0.0594752298278922,0.031703875352473
5,0.0250000011874362,-1.0892578217180926e-06,1.2906249935440428e-06,2.4223436867032436e-05,-9.648437391263089e-05,-0.0001498635462553,1.1176561969250542e-05,-0.1631697518140663,0.0212829169032829,0.1339139806554772,0.0123057501368111,0.0712942299592919,0.0353539795597203
6,0.0300000014249235,-1.2873046983941094e-06,-8.496614540831615e-06,6.5468748289276846e-06,-0.0001041015613267,-0.0001074132845388,1.6197915897464554e-05,-0.1899187312781191,0.0971641052469044,0.1552552100594084,0.0299828336666723,0.0610550006787889,0.0138958751544896
7,0.0350000016624107,-1.4853515750701265e-06,-1.634791658489121e-05,1.5057812106533676e-05,-8.226562407287474e-05,-8.863880479736963e-05,2.0814321928241952e-05,-0.1866572104085253,0.1427357724202215,0.1292347097701213,0.0409470629552356,0.0477063963637169,-0.0112286459581696
8,0.040000001899898,-1.386328136732118e-06,-2.086510406229536e-05,1.7785676618586876e-05,-7.667968663582769e-05,-7.783932530003312e-05,2.5349738379532027e-05,-0.1478219391434345,0.1268126889098607,0.068514792428391,0.0416009587958387,0.0423065004703494,-0.022437666916121
9,0.0450000021373853,-1.2873046983941094e-06,-2.3446354049383444e-05,1.7349218296658364e-05,-5.230468691053147e-05,-7.468255437004245e-05,2.7617446605177065e-05,-0.0855371051176394,0.0812249384030315,-0.0890169176563267,0.0299465419996022,0.0354286253938835,-0.0150847918343743
10,0.0500000023748725,-1.386328136732118e-06,-3.2480729004191744e-05,2.1932030676907743e-05,-3.2499999633728294e-05,-3.588750109884131e-05,3.1747915159030526e-05,-0.0155933543400283,0.0283254378149126,-0.3247616702772575,0.0138763334876057,0.0177582710307638,0.0003887916709891
11,0.0550000026123598,-1.6833984517461431e-06,-3.484687482568916e-05,7.201562311820453e-06,-1.442187483746693e-05,1.1547135770229032e-05,3.5473435815447374e-05,0.0434472296496983,-0.0266554169630126,-0.481892484524185,4.445833382760612e-05,-0.0062460625694416,0.0156622710074611
12,0.060000002849847,-1.6833984517461431e-06,-2.570494778808552e-05,1.94223953258188e-05,1.4726562334033131e-05,2.458958408624312e-05,3.571640455390934e-05,0.0980433135900125,-0.0792948550482401,-0.5455293810650118,-0.0124521876384392,-0.0239103335991603,0.0228170210870052
13,0.0650000030873343,-2.0794922050981768e-06,-9.787239534375658e-06,1.2875520496891111e-05,2.1429687258489597e-05,1.7611458872579533e-05,3.45015608615995e-05,0.1635296059847337,-0.1177165221420659,-0.4377990257006353,-0.0229358335883262,-0.0331921878690195,0.0174066876935216
14,0.0700000033248215,-2.2775390817741936e-06,-5.9153645537435295e-06,2.727864512053202e-05,4.631249947806282e-05,3.904427202883198e-06,2.964218609236013e-05,0.220576606618963,-0.121446563850202,-0.1874951895845083,-0.0219393335772474,-0.0411416879573994,0.0019346041881749
