,Time [s],WM_Position [m],WP_1 [m],WP_2 [m],WP_3 [m],WP_4 [m],WP_6 [m],Fx [N],Fy [N],Fz [N],Mx [Nm],My [Nm],Mz [Nm]
0,0.0,2.6736328351262277e-06,-2.3338801966588107e-05,2.880624924728181e-05,-3.31093746268607e-05,-4.394557426223855e-05,8.341926687194245e-06,-0.0494385422163077,0.1632292518147278,-0.1479562516449277,0.0378645629209654,-0.0033795208709057,0.0034605208718062
1,0.0050000002374872,2.178515643436185e-06,-2.850130194076428e-05,2.2259374418354128e-05,-5.210156191282067e-05,-7.742396070398172e-05,7.532030892321018e-06,0.0422025004691931,0.1538118975433622,0.0065807917398296,0.0358526878985981,-0.0116173334624909,0.015235312669381
2,0.0100000004749745,2.0794922050981768e-06,-2.0219791565523337e-05,2.7933332603424788e-05,-5.9210936832698735e-05,-8.539896094816868e-05,5.993228882061885e-06,0.1111158762353488,0.1205389805067784,0.1154450637834793,0.0290076044891634,-0.0305090628391894,0.0146495001628682
3,0.0150000007124617,2.2775390817741936e-06,-7.528645795673583e-06,1.3421093399301752e-05,-8.226562407287474e-05,-6.471380406480876e-05,2.429687384619683e-06,0.1497897308319784,0.0360056670669655,0.1457726266206509,0.0111236459570022,-0.052990667255799,0.0026757291964145
4,0.020000000949949,2.4755859584502105e-06,-1.0862760362329029e-05,2.269583274028264e-05,-8.013281159691132e-05,-5.383125164826197e-05,-2.5916665435943287e-06,0.1678454185327155,-0.068072646590142,0.1110486887346019,-0.0158811876765616,-0.0628989173659556,-0.0067720000752888
5,0.0250000011874362,2.6736328351262277e-06,-1.7208333247253904e-05,4.255468638802995e-06,-9.92265613817267e-05,-7.908541908818734e-05,-7.046093415397081e-06,0.1623758976385738,-0.151940564189224,-0.0027082916967765,-0.0394436462718545,-0.0568187506316917,-0.005588645895466
6,0.0300000014249235,2.871679711802244e-06,-2.21557290558394e-05,2.4550780608478817e-05,-8.521093653968137e-05,-9.74445342336594e-05,-8.341926687194245e-06,0.1343696473272098,-0.1920567313018887,-0.0838909592660047,-0.0502869588924068,-0.0435350629840081,0.0004152083379494
7,0.0350000016624107,2.871679711802244e-06,-2.742578111281091e-05,1.7785676618586876e-05,-8.90703114961866e-05,-9.204479448499114e-05,-1.0933593230788574e-05,0.1043307719932477,-0.1959660230120175,0.0234555210941039,-0.0503192922260996,-0.0283798336488507,0.0021523541905958
8,0.040000001899898,2.9707031501402525e-06,-2.656536445044821e-05,2.2586718159800512e-05,-6.916406172052803e-05,-5.881562680087882e-05,-1.433515556925613e-05,0.0651630423911274,-0.1737211477647065,0.1940110646569496,-0.0448543754986758,-0.0120323543004383,0.0017589791862224
9,0.0450000021373853,2.6736328351262277e-06,-2.0649999896704685e-05,3.0879426276442246e-05,-5.3726561894507086e-05,-2.6167969551238457e-05,-1.5388020102591327e-05,0.025808937786935,-0.1378975223664315,0.3183355035391469,-0.0369779379111082,0.0051571250573351,0.0019461458549699
10,0.0500000023748725,2.574609396788219e-06,-1.7423437412844578e-05,2.5096353510889458e-05,-3.6054687093667326e-05,-2.25127611059861e-05,-1.4497134728230776e-05,-0.0162555418473903,-0.0963728552381076,0.3345618995528798,-0.0287453128195807,0.0171736460242641,0.0009784583442115
11,0.0550000026123598,2.871679711802244e-06,-1.946692698595598e-05,2.6514843057157123e-05,-7.007812421022663e-06,-2.2014323590724416e-05,-1.0285676594889992e-05,-0.0689275007663127,-0.0594888548280437,0.2272972316936807,-0.0208436668983995,0.0209360210660929,-0.0009509791772393
12,0.060000002849847,2.871679711802244e-06,-2.570494778808552e-05,4.037239477838739e-06,2.539062471385023e-06,8.722656517079486e-06,-6.398176779498499e-06,-0.1211522721802634,-0.0162626668474695,0.1356729598416996,-0.012410104304638,0.0221319169127218,-0.0003695208374415
13,0.0650000030873343,2.772656273464236e-06,-2.366145821497412e-05,7.96536437519535e-06,3.574999959710112e-05,5.707109549746292e-05,-4.292447712828107e-06,-0.1511568558471777,0.0337335628750383,0.0902677718369,-0.0010469166783059,0.0281367711461484,0.0069688125774769
14,0.0700000033248215,2.772656273464236e-06,-1.2583593687054416e-05,-2.727864512053202e-06,4.021874954673876e-05,8.058073163397239e-05,1.052864533335196e-06,-0.1651803560030862,0.0836007092627778,0.10703658452333,0.0123689793041808,0.0372261670805346,0.015074271000924
15,0.0750000035623088,2.871679711802244e-06,-2.258593738702075e-06,2.073177029160433e-06,6.784374923540781e-05,7.351953350109852e-05,6.398176779498499e-06,-0.1776885853088151,0.1454979182842635,0.1407273973978931,0.0276719586409808,0.0401060421125521,0.0158358543427243
16,0.0800000037997961,3.069726588478261e-06,2.6888020698834225e-06,-8.401822697123862e-06,6.67265617479984e-05,6.421536654954707e-05,1.287734313848432e-05,-0.182838731199406,0.2094890439956953,0.113683730430564,0.0443506046597417,0.0345352503839512,0.0109941667888961
17,0.0850000040372833,3.3667969034922862e-06,5.485156222562182e-06,-8.292708116641734e-06,7.75937491255263e-05,8.415286716001447e-05,1.757473874874904e-05,-0.1547264808868635,0.2547674611657522,0.0076579792518055,0.0548451672764167,0.0298052711646982,0.0069324792437396
18,0.0900000042747706,3.267773465154278e-06,6.668229133310888e-06,-7.201562311820453e-06,7.74921866266709e-05,9.7029169637608e-05,1.8060676225672975e-05,-0.0900869385015562,0.2788876072672452,-0.0540235214339486,0.0565827297957344,0.0281832711466654,0.005967291733009
19,0.0950000045122578,3.267773465154278e-06,-4.9473958085854974e-06,-5.12838528266002e-06,6.946874921709423e-05,7.634401275424807e-05,1.903255117952085e-05,-0.0227720002531714,0.2786945655984323,0.0554465006164355,0.0565908547958247,0.0202422085583793,0.0026741458630635
20,0.1000000047497451,3.267773465154278e-06,-1.5057291591347166e-05,5.346614443624276e-06,6.713281174342e-05,4.112109500908901e-05,1.9680467815419437e-05,0.0387345420973042,0.2248997525003596,0.2129969398680282,0.0569107922993816,-4.833333387068706e-05,-0.0050747708897529
21,0.1050000049872323,2.9707031501402525e-06,-1.7208333247253904e-05,-3.2734374144638423e-06,4.1335937034148174e-05,1.3707031669696336e-05,1.8546613702596915e-05,0.094684855219341,0.1242619805481694,0.2434847318736478,0.0424712296388474,-0.0238949585989894,-0.0083625834263057
22,0.1100000052247196,2.574609396788219e-06,-6.775781216106225e-06,6.874218570374069e-06,3.737499957878754e-05,1.918984433757487e-05,1.579296800002794e-05,0.1520071058566304,-0.0099188751102747,0.1437031890976436,0.0033304792036938,-0.0406210629516112,-0.0027290833636743
23,0.1150000054622069,2.376562520112202e-06,4.624739560199487e-06,-1.1457030950623448e-05,3.0468749656620275e-06,1.2627083719962684e-05,1.0366666174377316e-05,0.1968286271882743,-0.1361859181807358,0.0570871881346761,-0.0421573546353579,-0.0473496046930836,0.0067795000753721
24,0.1200000056996941,2.4755859584502105e-06,-5.377604139766845e-07,2.727864512053202e-06,-4.671874947348442e-06,-2.5752604955187053e-05,7.127082994884404e-06,0.2198512732775657,-0.204387231438975,0.0358133128981603,-0.0668804382435541,-0.0436531046519871,0.015496250172282
25,0.1250000059371814,2.6736328351262277e-06,-1.7208333247253904e-06,2.182291609642561e-06,-3.3617187121137704e-05,-6.811979375243027e-05,4.292447712828107e-06,0.2141360023806919,-0.1963007521824056,0.1444198557722779,-0.0622550423587972,-0.0348783128877653,0.0189658543775226
26,0.1300000061746686,2.9707031501402525e-06,-4.732291642994824e-06,1.7130989135694108e-05,-4.732812446661683e-05,-9.295859659630425e-05,-1.1338541128225188e-06,0.1722577935817708,-0.161432460128085,0.2574127320284947,-0.0416937921302042,-0.0299424169995563,0.0100544376117818
27,0.1350000064121559,3.069726588478261e-06,-1.183072910748706e-06,2.204114525738987e-05,-6.459374927203498e-05,-7.609479399661723e-05,-7.613020471808339e-06,0.1021687303025441,-0.1238965222107731,0.3241510244371352,-0.0249267294437936,-0.0281064586458114,-0.009474750105337
28,0.1400000066496431,3.267773465154278e-06,5.9153645537435295e-06,1.2329947594480473e-05,-8.165624907974234e-05,-6.097552270034612e-05,-1.3525259774382905e-05,0.0186319793738107,-0.0847507717755638,0.2626490654200438,-0.0204929793945007,-0.0157433335083624,-0.0187402085416806
29,0.1450000068871304,3.3667969034922862e-06,1.1185416610715038e-05,2.4769009769443077e-05,-8.104687408660993e-05,-6.911666878295364e-05,-1.692682211285046e-05,-0.042791521309075,-0.0529210630883585,0.1039690011558923,-0.0220452710784252,0.0141731043242384,-0.0090597709340568
30,0.1500000071246177,3.267773465154278e-06,1.3981770763393795e-06,1.2875520496891111e-05,-9.577343642064308e-05,-9.453698206129955e-05,-1.7331770010287073e-05,-0.0738633133211874,-0.0186840210410559,-0.038305958759206,-0.0182521460362545,0.0397826671089569,0.0071801042464926
31,0.1550000073621049,2.9707031501402525e-06,-3.11901040106477e-06,3.4916665754280984e-05,-8.257031156944095e-05,-9.943828429470614e-05,-1.8303644964134943e-05,-0.1148212929432111,0.0241276461015763,-0.0358778545655445,-0.0032804792031379,0.0391035629347402,0.0148965418322814
32,0.1600000075995922,2.6736328351262277e-06,-1.2906249935440428e-06,2.7605988861978403e-05,-8.85624990019096e-05,-7.335338766267796e-05,-2.0247394871830693e-05,-0.179244022826108,0.0846415217743492,0.0783774592047075,0.0187338543749433,0.0250220419448533,0.013520562650317
33,0.1650000078370794,2.4755859584502105e-06,3.871874980632128e-06,3.131588459837076e-05,-6.388281178004718e-05,-4.494244929276192e-05,-1.81416658051603e-05,-0.2300619400577511,0.1581268767580013,0.1449694599450549,0.040059833778705,0.0203666252264292,0.0140821251565603
34,0.1700000080745667,2.574609396788219e-06,2.0542447813909348e-05,2.0840884872086463e-05,-5.4945311880771897e-05,-3.1069271784645025e-05,-1.45781243077181e-05,-0.2253535025054043,0.1855062312290624,0.0527853547535164,0.0495077505504105,0.027533791972778,0.0177491460306623
35,0.1750000083120539,2.376562520112202e-06,3.226562483860107e-05,1.59307287503907e-05,-3.31093746268607e-05,-4.0124219978565634e-05,-1.0690624492326606e-05,-0.1794318978281967,0.1699784185564294,-0.1042109594919156,0.0409007296213872,0.0326266253627318,0.012353645970677
