Time [s],WM_Position,WP_1 [m],WP_2 [m],WP_3 [m],WP_4 [m],WP_6 [m],Sway [m],Heave [m],Roll [rad],Tension_SB [N],Tension_PS [N],Force_Sway [N],ACC_Heave_SB [m/s2],ACC_HEAVE_PS [m/s2],ACC_SWAY [m/s2]
0.0,4.654101601886396e-06,-1.4411979094575145e-05,3.73171865248878e-05,-6.388281178004718e-05,-0.0001260216184419,1.911354075900817e-05,-0.001239097515056591,-0.0006526022346260959,-0.0006753095715489321,0.0037219219375401,0.0032581330742686,0.0070331957540474,-0.000887520804099,-0.0008427604643657,0.0004754948222398
0.0050000002374872,4.456054725210379e-06,-5.377604139766845e-07,1.9095051584372413e-05,-8.84609365030542e-05,-0.0001180466181978,1.2634374400022352e-05,-0.001239097515056591,-0.0006526022346260959,-0.0006753095715489321,-0.0,0.0016290665371343,0.0027351316821295,-0.0008110103899525,-0.0008274375468317,-0.0001227083412231
0.0100000004749745,4.456054725210379e-06,1.215338535587307e-05,3.4261978271388216e-05,-8.013281159691132e-05,-9.021719026236497e-05,4.859374769239366e-06,-0.001239097515056591,-0.0006526022346260959,-0.0006753095715489321,-0.0012406406458467,0.0043441774323582,0.0,-0.0002295312424394,-0.0001379062578052,-0.0003834635663224
0.0150000007124617,4.753125040224404e-06,1.4196874928984473e-05,2.2259374418354128e-05,-9.069531147787302e-05,-9.254323200025284e-05,2.9966144410309425e-06,-0.001239097515056591,-0.0006526022346260959,-0.0006753095715489321,-0.0012406406458467,0.0065162661485373,0.0,0.0005508749818545,0.0009040521345013,6.135417061159387e-05
0.020000000949949,4.8521484785624125e-06,2.0972656145090696e-05,4.440963425622613e-05,-7.546093664956288e-05,-9.445390914208927e-05,5.183333087188657e-06,-0.001239097515056591,-0.0006526022346260959,-0.0006753095715489321,-0.00186096096877,0.0076023105066269,-0.000390733097447,0.0006885937273182,0.000965343804637,0.0002300781397934
0.0250000011874362,4.555078163548387e-06,2.699557278162956e-05,3.3170832466566935e-05,-7.444531166100887e-05,-5.582500170930871e-05,8.260937107706923e-06,-0.001239097515056591,-0.0006526022346260959,-0.0006753095715489321,-0.0006203203229233,0.0108604435808956,-0.0007814661948941,-0.0001224166626343,-0.0001685520928731,-0.0002607552250992
0.0300000014249235,4.555078163548387e-06,2.2048176973044065e-05,3.53531240762095e-05,-6.002343682354194e-05,-8.14114608260752e-06,1.4092186830794162e-05,-0.001239097515056591,-0.0006526022346260959,-0.0006753095715489321,-0.0,0.0130325322970747,0.0,-0.0009181249697576,-0.0011032500624423,-0.0004294791942811
0.0350000016624107,4.8521484785624125e-06,2.118776031068137e-05,2.957005131065671e-05,-3.960937455360636e-05,1.6946875518897286e-05,1.862760328208424e-05,-0.001239097515056591,-0.0006526022346260959,-0.0006753095715489321,-0.00186096096877,0.0130325322970747,0.0011721992923412,-0.0008263124727818,-0.0009959896397049,0.0
0.040000001899898,5.149218793576438e-06,2.441432279454148e-05,-3.2734374144638423e-06,-2.5085937217284027e-05,3.7382813644626367e-06,2.2677082256450376e-05,-0.001239097515056591,-0.0006526022346260959,-0.0006753095715489321,-0.0024812812916934,0.009774399222806,0.0027351316821295,-0.0004437604020495,-0.0008734062994335,0.0001227083412231
0.0450000021373853,5.050195355238429e-06,2.5920051953676196e-05,-4.364583219285123e-06,6.499999926745659e-06,-3.3229167684112326e-06,2.364895721029825e-05,-0.001239097515056591,-0.0006526022346260959,-0.0006753095715489321,-0.0,0.0059732439694926,0.0039073309744708,-0.0005355728990252,-0.0008887292169674,-0.0003221093957108
