Time [s],WM_Position,WP_1 [m],WP_2 [m],WP_3 [m],WP_4 [m],WP_6 [m],Sway [m],Heave [m],Roll [rad],Tension_SB [N],Tension_PS [N],Force_Sway [N],ACC_Heave_SB [m/s2],ACC_HEAVE_PS [m/s2],ACC_SWAY [m/s2]
0.0,-4.1589844101963536e-06,3.635260398482387e-05,2.6187499315710735e-05,-7.089062420106984e-05,-6.645833536822465e-05,2.397291552824754e-05,6.0949759427629535e-05,2.689499206321496e-05,2.7199609314411313e-05,-0.0,0.0043441774323582,0.0023443985846824,0.0008722187212697,0.0015016459183243,-0.0001227083412231
0.0050000002374872,-4.258007848534362e-06,6.141223927613737e-05,2.0295311969675826e-05,-8.80546865076326e-05,-7.667630443108919e-05,2.6159634174405252e-05,6.0949759427629535e-05,2.689499206321496e-05,2.7199609314411313e-05,-0.0037219219375401,0.0027151108952239,0.0035165978770237,0.0030298124002001,0.0036928231256752,0.0008282813032565
0.0100000004749745,-4.059960971858345e-06,7.797526002661925e-05,2.727864512053202e-05,-9.292968645269184e-05,-9.802604466813136e-05,2.4782811323120768e-05,6.0949759427629535e-05,2.689499206321496e-05,2.7199609314411313e-05,-0.0062032032292336,0.0038011552533134,0.005079530266812,0.0023718228385405,0.0029726460015808,-0.0002607552250992
0.0150000007124617,-4.059960971858345e-06,6.861822882342494e-05,3.251614498367417e-05,-9.496093642979986e-05,-0.000116966670248,1.692682211285046e-05,6.0949759427629535e-05,2.689499206321496e-05,2.7199609314411313e-05,-0.0074438438750803,0.004887199611403,0.0054702633642591,0.0010405416323919,0.0014403542481886,-0.0011810677842731
0.020000000949949,-4.35703128687237e-06,5.689505179873322e-05,7.528906053266837e-06,-0.000108164061281,-0.0001101546908728,5.345312246163303e-06,6.0949759427629535e-05,2.689499206321496e-05,2.7199609314411313e-05,-0.0062032032292336,0.0027151108952239,0.005079530266812,0.0013312812061485,0.0013177709079172,9.20312559173908e-05
0.0250000011874362,-4.654101601886396e-06,5.291562473530576e-05,1.920416616485454e-05,-9.89218738851605e-05,-7.210729387452375e-05,-3.725520656416848e-06,6.0949759427629535e-05,2.689499206321496e-05,2.7199609314411313e-05,-0.0012406406458467,-0.0010860443580895,0.0031258647795766,0.0013618853718071,0.000965343804637,0.0012117448695789
0.0300000014249235,-4.555078163548387e-06,5.237786432132907e-05,1.3966666301712394e-05,-0.0001064374988004,-5.208672034484607e-05,-6.074218461549208e-06,6.0949759427629535e-05,2.689499206321496e-05,2.7199609314411313e-05,0.0037219219375401,-0.0010860443580895,0.0015629323897883,-0.0008416145556111,-0.0012871250728494,3.0677085305796936e-05
0.0350000016624107,-4.456054725210379e-06,4.538697893963217e-05,3.229791582270991e-05,-8.368749905685036e-05,-3.970885538251423e-05,-7.127082994884404e-06,6.0949759427629535e-05,2.689499206321496e-05,2.7199609314411313e-05,0.00186096096877,0.0027151108952239,-0.000390733097447,-0.0026778644951264,-0.0030952293418522,-0.0012577604975376
0.040000001899898,-4.1589844101963536e-06,4.366614561490678e-05,5.455729024106404e-06,-8.013281159691132e-05,-2.650026122807958e-05,-8.1799475282196e-06,6.0949759427629535e-05,2.689499206321496e-05,2.7199609314411313e-05,-0.0006203203229233,0.004887199611403,0.000390733097447,-0.0016220207799051,-0.0020226251144777,-0.0002760937677521
0.0450000021373853,-4.059960971858345e-06,5.227031223853373e-05,1.3311978818819624e-05,-6.246093679607156e-05,1.229479204312156e-05,-8.665885005143537e-06,6.0949759427629535e-05,2.689499206321496e-05,2.7199609314411313e-05,-0.0006203203229233,0.0038011552533134,0.0027351316821295,7.651041414646897e-05,-9.193750520353206e-05,0.0007822656752978
0.0500000023748725,-3.960937533520337e-06,5.162499974176171e-05,2.5751040993782223e-05,-4.864843695173704e-05,3.646901153331328e-05,-3.158593600005588e-06,6.0949759427629535e-05,2.689499206321496e-05,2.7199609314411313e-05,0.0006203203229233,0.0010860443580895,0.0035165978770237,-0.0002295312424394,-0.0003064583506784,-0.0001687239691818
0.0550000026123598,-4.059960971858345e-06,4.323593728372544e-05,1.6803645394247724e-05,-3.463281210969171e-05,2.5254167439925368e-05,3.725520656416848e-06,6.0949759427629535e-05,2.689499206321496e-05,2.7199609314411313e-05,0.0024812812916934,-0.0,0.0027351316821295,-0.0009028228869283,-0.0009040521345013,-0.0011503906989673
0.060000002849847,-4.258007848534362e-06,5.711015596432389e-05,1.2875520496891111e-05,-4.671874947348442e-06,1.1796354527859876e-05,7.694010051295663e-06,6.0949759427629535e-05,2.689499206321496e-05,2.7199609314411313e-05,0.0049625625833868,0.0010860443580895,0.0015629323897883,-0.0001224166626343,0.0003217812682123,-0.0001687239691818
0.0650000030873343,-4.35703128687237e-06,6.85106767406296e-05,2.182291609642561e-06,4.773437446203843e-06,2.533724035913565e-05,1.1581509866687156e-05,6.0949759427629535e-05,2.689499206321496e-05,2.7199609314411313e-05,0.0049625625833868,0.0021720887161791,0.000390733097447,0.0003366458222444,0.0010266354747727,0.0007669271326449
0.0700000033248215,-4.654101601886396e-06,6.904843715460629e-05,2.6187499315710735e-05,3.5851562095956524e-05,4.660390767696754e-05,1.5307030523104004e-05,6.0949759427629535e-05,2.689499206321496e-05,2.7199609314411313e-05,-0.0,0.0021720887161791,0.0,-0.0012241666263435,-0.0007508229591621,-0.0002300781397934
0.0750000035623088,-4.753125040224404e-06,5.001171849983166e-05,2.596927015474648e-05,4.2757812018123786e-05,6.404922071112651e-05,1.8546613702596915e-05,6.0949759427629535e-05,2.689499206321496e-05,2.7199609314411313e-05,-0.0055828829063102,0.0010860443580895,0.000390733097447,-0.0022494061759061,-0.0018540730216045,-0.0011043750710086
0.0800000037997961,-4.8521484785624125e-06,3.226562483860107e-05,2.1822916096425612e-05,6.977343671366043e-05,7.10273459247901e-05,1.976145739490676e-05,6.0949759427629535e-05,2.689499206321496e-05,2.7199609314411313e-05,-0.0068235235521569,-0.0016290665371343,0.0019536654872354,-0.0003060416565858,-0.0002604895980766,1.5338542652898468e-05
0.0850000040372833,-4.951171916900421e-06,3.538463523966584e-05,6.765103989891941e-06,7.139843669534685e-05,6.255390816534145e-05,1.603593673848991e-05,6.0949759427629535e-05,2.689499206321496e-05,2.7199609314411313e-05,-0.0024812812916934,-0.0021720887161791,0.0042980640719179,0.0018209478566859,0.0016395521761296,0.0009970052724384
0.0900000042747706,-4.8521484785624125e-06,3.194296859021506e-05,2.1713801515943487e-05,7.992968659920052e-05,5.898177263929938e-05,1.1581509866687156e-05,6.0949759427629535e-05,2.689499206321496e-05,2.7199609314411313e-05,-0.0,-0.0,0.0066424626566004,0.0013006770404899,0.001164541732578,-0.0002147395971405
