,Time [s],WM_Position [m],WP_1 [m],WP_2 [m],WP_3 [m],WP_4 [m],WP_6 [m],Fx [N],Fy [N],Fz [N],Mx [Nm],My [Nm],Mz [Nm]
0,0.0,-1.7824218900841515e-06,-5.979895803420732e-05,5.564843604588532e-06,8.185937407745314e-05,4.1287240847509565e-05,3.190989431800517e-05,0.0042276042136677,-0.0414734171277541,-0.0968476469100528,-0.0155835210065856,-0.0042120833801618,0.0139281251548482
1,0.0050000002374872,-1.88144532842216e-06,-5.711015596432389e-05,-3.273437414463843e-07,8.500781154197057e-05,2.7829427935444077e-05,2.745546744620242e-05,-0.0034441875382913,0.0049691458885786,0.0135804376509827,-0.0037485000416745,0.0051992917244706,0.0104389376160565
2,0.0100000004749745,-2.0794922050981768e-06,-5.3668489314873113e-05,-3.7098957363923546e-06,8.632812402709078e-05,3.2066146815168395e-05,2.2677082256450376e-05,-0.04578270884233,0.0294224169937751,-0.0328081461980832,0.0027421666971531,0.0214974585723348,0.0075420625838501
3,0.0150000007124617,-2.574609396788219e-06,-5.065703099660368e-05,-1.7349218296658364e-05,6.794531173426321e-05,5.333281413300029e-05,2.211015520003912e-05,-0.0878117509762614,0.0205470835617688,-0.0957937093983355,0.0007983333422089,0.0352341462250547,0.0002079583356453
4,0.020000000949949,-2.6736328351262277e-06,-4.9796614334240985e-05,-7.96536437519535e-06,6.459374927203498e-05,3.5139844825948785e-05,2.138124898465321e-05,-0.0988248552653681,-0.0001587083350977,-0.2057345647872875,-0.0059273125658978,0.0396924171079535,-0.0048038750534078
5,0.0250000011874362,-2.6736328351262277e-06,-5.054947891380834e-05,-1.5166926687015804e-05,3.625781209137813e-05,3.3229167684112326e-06,2.1138280246191243e-05,-0.0794203550496354,-0.0096481876072653,-0.2982593574826138,-0.006083895900972,0.0309108336769895,-0.0040305417114768
6,0.0300000014249235,-2.871679711802244e-06,-5.022682266542233e-05,2.618749931571074e-06,2.9351562169210865e-05,-1.3623958750486054e-05,2.1867186461577148e-05,-0.0388501462652561,0.0065014167389472,-0.2950517116136188,0.0020359583559684,0.0093997709378368,-0.0030776667008831
7,0.0350000016624107,-2.772656273464236e-06,-4.786067684392492e-05,-1.2766405916408983e-05,-3.960937455360636e-06,-1.437161502337858e-05,2.3244009312861635e-05,0.0218552085763121,0.0566858339635473,-0.1525282933624248,0.0090071251001381,-0.0162060001801728,0.0034776667053301
8,0.040000001899898,-2.9707031501402525e-06,-4.6677603933176215e-05,-6.110416506999172e-06,-2.1226562260778792e-05,-1.628229216521504e-05,2.721249870774045e-05,0.096330980237642,0.1118312512433021,0.0352051462247322,0.0144259168270491,-0.0316753961854897,0.0127394793082999
9,0.0450000021373853,-3.1687500268162694e-06,-4.581718727081352e-05,-8.401822697123862e-06,-4.38749995055332e-05,-4.8265366061173154e-05,3.150494642056856e-05,0.1480545849793543,0.148901918322108,0.1450061682787963,0.0215115002391576,-0.0356524378963717,0.0189107918769104
10,0.0500000023748725,-3.1687500268162694e-06,-4.183776020738605e-05,2.1822916096425613e-07,-6.307031178920397e-05,-8.481745051369671e-05,3.474452960006147e-05,0.1639225018224351,0.1406576265637841,0.1454403141169564,0.0232177294247935,-0.0360151670670711,0.0179404168661221
