,Time [s],WM_Position [m],WP_1 [m],WP_2 [m],WP_3 [m],WP_4 [m],WP_6 [m],Fx [N],Fy [N],Fz [N],Mx [Nm],My [Nm],Mz [Nm]
0,0.0,3.960937533520337e-06,1.5702604088119188e-05,2.946093673017458e-05,1.2796874855780516e-05,7.351953350109852e-05,3.336770674877698e-05,0.0127327084748912,0.0060245417336454,0.2274665025288959,-0.0363035212369436,-0.02080983356469,-0.0018952708544043
1,0.0050000002374872,3.861914095182328e-06,1.839140615800261e-05,3.982682187597675e-05,3.189062464059589e-05,5.939713723535078e-05,3.393463380518824e-05,0.0747036674971968,0.0969712510780937,0.5434380893750951,0.0020735416897196,-0.0211897085689133,0.0237474169306824
2,0.0100000004749745,3.861914095182328e-06,1.892916657197929e-05,3.633515530054865e-05,4.46874994963764e-05,6.463073114559847e-05,3.474452960006147e-05,0.1339564806559496,0.2089293564894728,0.7680591127056892,0.0486562713742773,-0.0152940210033671,0.0397270837750056
3,0.0150000007124617,3.960937533520337e-06,1.3659114515007786e-05,5.226588405093935e-05,6.804687423311861e-05,9.877370094102388e-05,3.101900894364462e-05,0.1508662308439466,0.2177614399209983,0.7232360705406949,0.056183750624632,-0.0129588543107388,0.0331509378685609
4,0.020000000949949,3.960937533520337e-06,4.409635394608813e-06,4.211822806610144e-05,6.845312422854022e-05,0.0001420546918495,2.607864459491793e-05,0.1378777098662112,0.1018970427995236,0.4379346090354761,0.0097347084415605,-0.0225591669174718,0.001714270852392
5,0.0250000011874362,4.258007848534362e-06,-1.5057291591347166e-05,3.906301981260185e-05,8.78515615099218e-05,0.0001317536498675,2.09763010872166e-05,0.1156066679519426,-0.0414967296280133,0.149977230834063,-0.052680833919021,-0.0353697920598961,-0.0322168545248428
6,0.0300000014249235,4.456054725210379e-06,-2.925416652033164e-05,2.149557235497923e-05,7.76953116243817e-05,0.0001001859405675,1.6440884635926523e-05,0.094887417721593,-0.1116927095750952,0.0997260844420543,-0.0741977091582384,-0.0327398128639902,-0.0408897504545984
7,0.0350000016624107,4.8521484785624125e-06,-3.32335935837591e-05,2.7933332603424788e-05,8.449999904769356e-05,8.672812765553317e-05,1.3282291035920936e-05,0.0771505841910675,-0.0422557504697852,0.3369511287461091,-0.0343476253818653,-0.01196475013302,-0.0173679168597573
8,0.040000001899898,4.951171916900421e-06,-2.5812499870880856e-05,3.393463452994183e-05,6.967187421480503e-05,8.523281510974812e-05,6.884114256422436e-06,0.0474458963608208,0.0817339800753575,0.6247584652791875,0.0318036045202484,0.0116996042967389,0.0181046043679475
9,0.0450000021373853,4.8521484785624125e-06,-1.6132812419300535e-05,5.182942572901084e-05,5.8195311844144726e-05,9.47862008189304e-05,2.3486978051323604e-06,-0.0072331042470818,0.1538481892104323,0.6127217776453677,0.0624078340271626,0.024235646102777,0.038365771259871
10,0.0500000023748725,4.753125040224404e-06,-1.462708326016582e-05,6.710546699650877e-05,4.336718701125619e-05,7.734088778477144e-05,1.7007811692337782e-06,-0.0612324590140951,0.1036534178190504,0.2500090861128501,0.0309808545111013,0.0242958127701126,0.0328146461981555
11,0.0550000026123598,4.654101601886396e-06,-1.322890618382644e-05,6.394114416252705e-05,1.767187480083976e-05,4.1370313766719846e-05,2.91562486154362e-06,-0.1146913137750993,-0.0239776669332422,-0.1165862096294995,-0.0288365836539287,0.0202763960587594,0.0100940417788888
12,0.060000002849847,4.555078163548387e-06,-8.496614540831615e-06,7.53981751131505e-05,4.570312448493041e-06,1.9605208933626272e-05,4.778385189752044e-06,-0.1635303768180757,-0.0951169802241452,-0.1829220228669987,-0.0586183756516993,0.0217066460746605,-0.0113174376258234
13,0.0650000030873343,4.753125040224404e-06,-1.5379947839733177e-05,5.8048956816492137e-05,-2.874218717607846e-05,5.482812667878534e-06,5.669270564112594e-06,-0.1842302312148763,-0.0301202503348668,0.0549918131113804,-0.0299760211665966,0.0324686461943088,-0.0159899168444371
14,0.0700000033248215,4.555078163548387e-06,-1.978958323434199e-05,7.256119602061517e-05,-4.143749953300357e-05,-1.2045573285490718e-05,7.774999630782986e-06,-0.1711126477357061,0.123064626368191,0.4378050257007021,0.0335804587066695,0.0465998338514145,-0.0037006875411429
15,0.0750000035623088,4.456054725210379e-06,-1.957447906875132e-05,6.154062339192024e-05,-7.221093668619005e-05,-4.710234519222922e-05,1.287734313848432e-05,-0.1199159804998521,0.2266033775193,0.6777101533678866,0.0777538341977742,0.0513070005704139,0.0107348542860131
16,0.0800000037997961,4.555078163548387e-06,-2.7855989443992257e-05,6.710546699650877e-05,-8.094531158775453e-05,-7.094427300557982e-05,1.838463454362227e-05,-0.0652676257256234,0.1801871061699261,0.5812127356283942,0.0582086256471438,0.0413693962932643,0.0148111459979986
17,0.0850000040372833,4.654101601886396e-06,-3.947161438588864e-05,5.728515475311724e-05,-9.232031145955943e-05,-5.607422046693955e-05,2.194817604106447e-05,-0.0332468753696275,0.0233145419258698,0.1655502310071983,-0.0127000418078614,0.0255204794503947,0.008326270925902
18,0.0900000042747706,4.456054725210379e-06,-4.140755187620471e-05,5.117473824611807e-05,-9.272656145498104e-05,-2.5004948682294525e-05,2.4944790482095414e-05,-0.0244988544390366,-0.1148539596102409,-0.1389438765447312,-0.0705707924512489,0.0110411042894179,0.0014371250159774
19,0.0950000045122578,4.059960971858345e-06,-4.216041645577207e-05,5.728515475311724e-05,-8.703906151907859e-05,-2.334349029808891e-05,2.7698436184664388e-05,-0.016800416853448,-0.1027490219756623,-0.0435040004836628,-0.0629947507003544,0.0003882500043164,0.002002791688933
