,Time [s],WM_Position [m],WP_1 [m],WP_2 [m],WP_3 [m],WP_4 [m],WP_6 [m],Fx [N],Fy [N],Fz [N],Mx [Nm],My [Nm],Mz [Nm]
0,0.0,1.6833984517461431e-06,4.893619767187829e-05,2.771510344246053e-05,-2.0515624768790985e-05,-3.3063021845691765e-05,-2.6726561230816515e-05,-0.009758770941828,-0.1378636890327221,-0.2595351487187577,-0.0379354379217534,0.01754535436173,0.0334665003720692
1,0.0050000002374872,1.6833984517461431e-06,4.657005185038088e-05,4.059062393935165e-05,8.93749989927528e-06,2.1100521479411327e-05,-2.4134894687222183e-05,-0.0466161671849295,-0.2056890856201153,-0.3458636496785289,-0.0650092090560838,0.063127271535161,0.0307984795090737
2,0.0100000004749745,1.4853515750701265e-06,4.581718727081352e-05,3.055208253499586e-05,2.102343726306799e-05,6.255390816534145e-05,-2.0247394871830693e-05,-0.0903588760045795,-0.1426880849196914,-0.2765687322414647,-0.0395226879393999,0.0667519382421255,-0.0030363750337573
3,0.0150000007124617,1.584375013408135e-06,4.6032291436404194e-05,3.469843659331673e-05,5.189843691510987e-05,5.956328307377135e-05,-1.5954947159002586e-05,-0.1223323763600501,0.0103112709479705,-0.1033669594825323,0.0201997085579068,0.0304074795047267,-0.0490846672123734
4,0.020000000949949,1.2873046983941094e-06,4.323593728372544e-05,2.7933332603424788e-05,6.560937426058899e-05,6.45476582263882e-05,-1.522604094361668e-05,-0.1211371680134289,0.14465450160822,0.0811790634025214,0.0686826465969238,-0.0084032084267573,-0.0661429590686884
5,0.0250000011874362,1.188281260056101e-06,4.678515601597155e-05,2.5751040993782223e-05,8.561718653510297e-05,9.794297174892108e-05,-1.3768228512844873e-05,-0.0940527510456468,0.1653983143388427,0.1575644809184155,0.0696720424412569,-0.0201567502240959,-0.0348483545540989
6,0.0300000014249235,1.4853515750701265e-06,5.162499974176171e-05,3.53531240762095e-05,0.0001064374988004,0.0001332489624132,-1.020468701540267e-05,-0.0763827925158648,0.0455937505068959,-0.059486063161346,0.0194909585500272,-0.0064556042384379,0.024329604437155
7,0.0350000016624107,1.9804687667601684e-06,4.4634114360064814e-05,3.18614575007814e-05,0.0001122265612352,0.0001288460976951,-8.827864164118182e-06,-0.0783696050379535,-0.1382587515371142,-0.2946837116095276,-0.0470839796901305,0.0141372918238403,0.0694183132717694
8,0.040000001899898,2.376562520112202e-06,3.5169531074075167e-05,4.189999890513718e-05,0.00012776562356,0.0001065825553467,-9.31380164104212e-06,-0.0993621261046746,-0.2580399820354682,-0.2864447740179298,-0.0796061258850341,0.0266359586294629,0.0704113132828092
9,0.0450000021373853,2.4755859584502105e-06,2.8608854023559616e-05,2.498723893040733e-05,0.0001174062486768,8.672812765553317e-05,-1.3201301456433612e-05,-0.1120938137462212,-0.2382735651490452,-0.0770778550235923,-0.0569257297995477,0.0290416461562085,0.0261331669572064
10,0.0500000023748725,2.2775390817741936e-06,3.291093733537309e-05,2.716953054004989e-05,0.0001256328110841,9.486927373814068e-05,-1.6521874215413845e-05,-0.0921439176910917,-0.0955140010618924,0.1387156265421936,-0.0076055417512225,0.0271518753018654,-0.0326537920297005
11,0.0550000026123598,2.0794922050981768e-06,4.119244771061403e-05,1.3748437140748138e-05,0.0001033906238347,0.0001160528681367,-1.81416658051603e-05,-0.0589505423220589,0.05552395895063,0.2261735233478543,0.0261873127911417,0.0207003127301391,-0.0724808341391508
12,0.060000002849847,1.6833984517461431e-06,3.990182271706999e-05,2.4223436867032436e-05,9.546874892407686e-05,0.0001005182322444,-2.1867186461577148e-05,-0.0432980629813732,0.1531563558694074,0.197911043866975,0.0329796461999899,0.0034682708718924,-0.0757608550089503
13,0.0650000030873343,1.584375013408135e-06,4.043958313104668e-05,2.5096353510889458e-05,7.312499917588866e-05,6.022786642745359e-05,-2.567369669748132e-05,-0.0501721047244632,0.1844786687176383,0.1661143976801372,0.0340125003781395,-0.0182186668692156,-0.039629854607258
14,0.0700000033248215,1.6833984517461431e-06,5.33458330664871e-05,2.7387759701014147e-05,5.4742186883061095e-05,2.8826302965967443e-05,-2.91562486154362e-05,-0.0158693335097632,0.1635731476518845,0.1012182511253104,0.042770021308836,-0.0225220419170591,0.0264306044605132
15,0.0750000035623088,2.0794922050981768e-06,6.022916636538866e-05,2.553281183281797e-05,3.879687456276315e-05,2.3841927813350597e-05,-3.134296726159391e-05,0.0772346466920021,0.1045948761628506,0.0492997922147651,0.0463031463481161,-0.0057463333972191,0.089593563496071
16,0.0800000037997961,2.574609396788219e-06,5.818567679227726e-05,9.05651018001663e-06,6.60156242560106e-06,1.5119271296271108e-05,-3.1423956841081235e-05,0.1725417935849282,-0.0148648751652626,-0.0644191048828565,0.0254788752832655,-0.000242354169361,0.0973318135821023
17,0.0850000040372833,2.574609396788219e-06,5.162499974176171e-05,1.298463507737324e-05,-2.945312466806626e-06,-3.123541762306559e-05,-3.2314842215441786e-05,0.1813126478491062,-0.1927893146433666,-0.3455624413418467,-0.022799791920147,-0.0302205420026484,0.0284029794824414
18,0.0900000042747706,2.376562520112202e-06,4.990416641703632e-05,-7.201562311820453e-06,-3.239843713487289e-05,-7.376875225872936e-05,-3.280077969236572e-05,0.1224369388612126,-0.3361745662374756,-0.6875386326438229,-0.0769306258552887,-0.0686322090963631,-0.063692250708109
19,0.0950000045122578,2.4755859584502105e-06,4.581718727081352e-05,1.7458332877140492e-06,-2.9554687166921667e-05,-7.011354381347701e-05,-3.09380193641573e-05,0.0639987923781836,-0.3123294618057071,-0.781046508683412,-0.0926247718631043,-0.067657271585524,-0.1015283136287575
20,0.1000000047497451,2.574609396788219e-06,4.592473935360886e-05,-8.401822697123862e-06,-4.763281196318303e-05,-3.89611991096217e-05,-2.6969529969278483e-05,0.0399308962772715,-0.0668405424097773,-0.3563874414621956,-0.0312129586803484,-0.0247537919418709,-0.0644882715502922
21,0.1050000049872323,2.376562520112202e-06,4.5602083105222846e-05,1.025677056532004e-05,-4.306249951468999e-05,-2.8909375885177724e-05,-2.138124898465321e-05,0.0171055835235074,0.2636837529315473,0.387685254310154,0.0876157926407495,0.0176139168624922,0.0041599583795823
22,0.1100000052247196,2.2775390817741936e-06,4.183776020738605e-05,2.094999945256859e-05,-4.671874947348442e-05,-5.341588705221056e-05,-1.6278905476951877e-05,-0.0113455417928025,0.45527223422823,0.8643403012761112,0.1700021477233599,0.0323828545266883,0.0566140214627489
23,0.1150000054622069,2.178515643436185e-06,4.162265604179538e-05,1.7785676618586876e-05,-4.296093701583459e-05,-7.626093983503779e-05,-1.3606249353870226e-05,-0.011973562633118,0.3146393159980539,0.6225879027550559,0.1284577305948164,0.0291087919902884,0.072692917474842
24,0.1200000056996941,1.9804687667601684e-06,4.323593728372544e-05,2.498723893040733e-05,-2.772656218752445e-05,-5.831718928561713e-05,-1.0609634912839285e-05,0.0251917294467398,-0.0911428551799622,-0.1323013764708821,-0.0191718543798128,0.0140808751565464,0.044647062996371
25,0.1250000059371814,1.88144532842216e-06,4.183776020738605e-05,7.747135214231093e-06,-2.17343747550558e-05,-1.1962500366280436e-05,-6.074218461549208e-06,0.0425108963059551,-0.4932228804834858,-0.8650293846171053,-0.1531418350359126,-0.0190991460456712,-0.0162630835141408
26,0.1300000061746686,1.88144532842216e-06,3.990182271706999e-05,2.2150259837872e-05,1.10703123752387e-05,1.835911514547206e-05,-2.834635282056297e-06,0.0020078333556557,-0.592787589923746,-1.141127283520002,-0.1695880018854223,-0.0508011255647898,-0.0672526465810256
27,0.1350000064121559,1.6833984517461431e-06,4.323593728372544e-05,6.983333150856197e-06,1.5945312320297944e-05,3.497369898752822e-05,-2.429687384619683e-07,-0.0604319381718619,-0.3276395869759199,-0.7968643213592692,-0.0677285215863162,-0.0377993545869071,-0.0609814173446375
28,0.1400000066496431,1.7824218900841515e-06,5.140989557617104e-05,8.947395599534502e-06,4.905468694715864e-05,3.8296615755939456e-05,-7.289062153859049e-07,-0.0952750010592353,0.0744332716608573,-0.0502095838915465,0.0697846466091755,0.0231952294245434,0.0007006458411228
29,0.1450000068871304,2.178515643436185e-06,5.53893226395985e-05,8.074478955677478e-06,6.103906181209595e-05,4.593932432328529e-05,-1.45781243077181e-06,-0.1147940846095753,0.3082686492605603,0.3736529624874811,0.1391055848798623,0.0776390008631642,0.0572429589697412
30,0.1500000071246177,2.574609396788219e-06,3.882630188911662e-05,1.636718707231921e-05,9.181249896528244e-05,7.651015859266863e-05,-4.859374769239366e-07,-0.1205398971734553,0.218129564925091,0.1317854389651461,0.09085573017677,0.0760298966786081,0.0538258339317508
31,0.1550000073621049,3.069726588478261e-06,3.398645816332646e-05,1.5057812106533676e-05,0.0001057265613084,9.17955757273603e-05,-4.454426871802752e-06,-0.1218037096875059,-0.0887828759870581,-0.4427524215890389,-0.0289312503216478,0.0310212086782166,0.0019848333554
32,0.1600000075995922,3.069726588478261e-06,3.1727864424624386e-05,9.7111976629094e-06,0.0001138515612169,8.755885684763598e-05,-9.39479122052944e-06,-0.0905766260070004,-0.3230971910920857,-0.8874567598664452,-0.1129850637561298,-0.0077240209192063,-0.0396589796075818
33,0.1650000078370794,2.574609396788219e-06,2.8286197775173605e-05,2.3023176481729024e-05,0.0001239062486035,8.523281510974812e-05,-1.3606249353870226e-05,-0.0278472919762634,-0.2849951490018134,-0.8348729884485032,-0.0827452092532667,-0.0155638960063674,-0.0333238962038171
